Index,Image Features
1144,"[1.53045610e-01 1.22291398e+00 8.49873364e-01 ... 2.22974738e-17
 1.33333333e+00 5.39000000e+02]"
1145,"[5.11939041e-02 3.27294022e-01 1.14710256e-01 ... 1.74752010e-16
 7.76000000e-01 4.71000000e+02]"
1146,"[3.84288639e-01 6.38214409e-01 1.76090732e-01 ... 7.24850137e-16
 1.49882904e+00 3.46000000e+02]"
1147,"[0.00000000e+00 3.56384575e-01 3.65401566e-01 ... 2.40973067e-18
 6.67187500e-01 7.49000000e+02]"
1148,"[3.81009549e-01 9.68182206e-01 2.87839222e+00 ... 2.41358846e-17
 1.77285319e+00 3.48000000e+02]"
1149,"[1.37757763e-01 3.19847502e-02 2.65689969e+00 ... 2.21985597e-17
 1.33333333e+00 7.78000000e+02]"
1150,"[8.57789740e-02 4.40295190e-02 0.00000000e+00 ... 1.38468425e-15
 8.68750000e-01 1.17900000e+03]"
1151,"[3.03567022e-01 1.44584417e-01 7.08874762e-01 ... 1.16200004e-14
 6.64062500e-01 2.94000000e+02]"
1152,"[ 1.01402462e-01  6.77750468e-01  8.10378611e-01 ... -5.94231422e-20
  1.49532710e+00  1.86500000e+03]"
1153,"[ 5.89313686e-01  9.93421525e-02  2.96081334e-01 ... -7.60618858e-17
  1.49882904e+00  4.05000000e+02]"
1154,"[1.15092173e-01 3.61248374e-01 1.59901362e-02 ... 7.92501225e-16
 7.50000000e-01 8.43000000e+02]"
1155,"[2.02532455e-01 1.35084677e+00 1.60508841e-01 ... 1.01421031e-17
 7.00000000e-01 1.85800000e+03]"
1156,"[1.02542013e-01 3.12006593e-01 3.29709798e-01 ... 4.47627620e-17
 1.00000000e+00 6.70000000e+02]"
1157,"[ 2.39318967e-01  2.90427625e-01  1.91003680e+00 ... -2.19571828e-15
  1.00000000e+00  4.19000000e+02]"
1158,"[3.18548739e-01 1.37638077e-01 6.85661018e-01 ... 1.01099383e-16
 1.00000000e+00 5.47000000e+02]"
1159,"[ 1.69324055e-01  6.07092679e-02  4.29150283e-01 ... -4.17072863e-19
  6.68750000e-01  1.29200000e+03]"
1160,"[5.32581925e-01 6.19289696e-01 1.25137913e+00 ... 7.59291117e-17
 1.33333333e+00 6.31000000e+02]"
1161,"[7.38420188e-02 3.79581988e-01 3.63350511e-01 ... 3.57857046e-18
 1.33333333e+00 5.27000000e+02]"
1162,"[ 9.72151086e-02  4.64392632e-01  3.36396903e-01 ... -3.36128588e-13
  1.00000000e+00  1.25000000e+02]"
1163,"[ 2.91657001e-01  1.38022602e-01  1.20748270e+00 ... -2.60760901e-17
  1.49882904e+00  1.39100000e+03]"
1164,"[ 0.00000000e+00  9.83589232e-01  1.04855502e+00 ... -3.36847903e-18
  1.33333333e+00  8.34000000e+02]"
1165,"[0.00000000e+00 1.44935101e-01 4.68492992e-02 ... 3.73502330e-19
 7.50000000e-01 7.74000000e+02]"
1166,"[9.56640169e-02 3.63041937e-01 2.35917032e-01 ... 6.08759177e-19
 1.18518519e+00 7.03000000e+02]"
1167,"[ 2.38723755e-01  2.13550448e-01  3.76689494e-01 ... -1.75940197e-17
  6.65625000e-01  4.51000000e+02]"
1168,"[1.89731102e-02 5.44234991e-01 7.94853747e-01 ... 1.66081996e-16
 1.33333333e+00 6.69000000e+02]"
1169,"[ 2.46337935e-01  6.44337714e-01  2.55554497e-01 ... -4.08727334e-16
  1.33333333e+00  7.12000000e+02]"
1170,"[0.00000000e+00 2.39317060e-01 0.00000000e+00 ... 1.32477389e-18
 1.49882904e+00 7.04000000e+02]"
1171,"[ 0.00000000e+00  1.98443741e-01  6.09436274e+00 ... -2.79296797e-17
  1.33333333e+00  4.79000000e+02]"
1172,"[ 1.84075930e-03  1.43519711e+00  5.06377995e-01 ... -1.58406897e-18
  1.33333333e+00  6.76000000e+02]"
1173,"[ 9.76482332e-01  5.33857048e-02  2.43487805e-01 ... -7.33812580e-17
  6.66666667e-01  1.18000000e+02]"
1174,"[ 4.84309047e-01  4.26177889e-01  0.00000000e+00 ... -1.29837058e-17
  1.25000000e+00  9.50000000e+02]"
1175,"[5.66951483e-02 3.00268054e-01 3.71380866e-01 ... 1.62682982e-17
 1.43820225e+00 7.01000000e+02]"
1176,"[ 0.00000000e+00  2.06433550e-01  8.29641894e-03 ... -2.42616088e-17
  7.50000000e-01  6.86000000e+02]"
1177,"[ 4.69054401e-01  6.24584973e-01  4.41731140e-02 ... -2.92451878e-16
  1.33136095e+00  2.18000000e+02]"
1178,"[ 3.88805687e-01  2.97937412e-02  8.45412433e-01 ... -1.20472146e-14
  1.50234742e+00  4.12000000e+02]"
1179,"[0.00000000e+00 2.44407105e+00 1.17088102e-01 ... 7.11748789e-17
 1.33056133e+00 6.81000000e+02]"
1180,"[3.88114929e-01 1.11207497e+00 8.65741819e-02 ... 1.05859931e-17
 1.33333333e+00 3.62000000e+02]"
1181,"[ 1.55397788e-01  1.20822406e+00  3.79630297e-01 ... -3.77147466e-16
  1.00000000e+00  5.75000000e+02]"
1182,"[7.36840725e-01 1.70928389e-01 5.86689472e-01 ... 2.02873426e-17
 1.49882904e+00 5.73000000e+02]"
1183,"[ 2.07343679e-02  2.38030981e-02  1.70082343e+00 ... -3.60327557e-15
  1.49882904e+00  4.69000000e+02]"
1184,"[ 0.00000000e+00  0.00000000e+00  3.10545534e-01 ... -1.41263728e-18
  1.33333333e+00  1.22700000e+03]"
1185,"[3.39032859e-02 2.79769868e-01 7.54022300e-02 ... 1.63000397e-18
 1.34453782e+00 6.47000000e+02]"
1186,"[8.92417796e-04 3.36497843e-01 2.80262470e-01 ... 9.05847345e-19
 7.50000000e-01 7.46000000e+02]"
1187,"[ 9.99342799e-01  1.94737956e-01  3.39858204e-01 ... -3.18918254e-18
  1.33333333e+00  7.41000000e+02]"
1188,"[1.06288396e-01 1.12277484e+00 2.78128862e-01 ... 4.54123583e-19
 1.00000000e+00 1.33300000e+03]"
1189,"[3.38024795e-01 1.96759850e-02 1.13814032e+00 ... 4.85298835e-16
 6.64062500e-01 3.89000000e+02]"
1190,"[1.10849679e+00 6.31775320e-01 1.09754884e+00 ... 1.51563467e-13
 1.50602410e+00 1.91000000e+02]"
1191,"[ 6.91458583e-01  6.73956275e-01  7.35223368e-02 ... -5.63595528e-15
  1.49882904e+00  6.60000000e+02]"
1192,"[1.36357635e-01 8.25902224e-01 7.36243010e-01 ... 1.20632854e-18
 1.33333333e+00 1.18400000e+03]"
1193,"[ 3.72588903e-01  1.22709759e-02  3.26122254e-01 ... -1.14879864e-17
  1.50943396e+00  7.81000000e+02]"
1194,"[3.43516245e-02 3.41352195e-01 1.29013747e-01 ... 2.31355363e-16
 1.33333333e+00 6.19000000e+02]"
1195,"[4.29115772e-01 8.08555603e-01 9.50348198e-01 ... 7.90066437e-15
 1.00000000e+00 1.00000000e+00]"
1196,"[ 4.19492871e-01  1.75180614e+00  3.05400968e-01 ... -3.68293029e-16
  1.33333333e+00  7.92000000e+02]"
1197,"[ 1.09120384e-02  8.09017047e-02  9.25134778e-01 ... -2.50578023e-16
  1.49882904e+00  2.88000000e+02]"
1198,"[0.00000000e+00 1.00959277e+00 6.51195526e-01 ... 8.83185997e-17
 1.49532710e+00 6.39000000e+02]"
1199,"[2.21288279e-02 1.62715539e-01 3.81533466e-02 ... 6.36523090e-18
 1.77285319e+00 8.17000000e+02]"
1200,"[ 4.86469746e-01  4.31282520e-01  1.69968522e+00 ... -1.07658894e-15
  1.33333333e+00  5.92000000e+02]"
1201,"[ 1.28755450e-01  2.45897055e-01  0.00000000e+00 ... -1.05831691e-16
  6.62500000e-01  5.83000000e+02]"
1202,"[1.24489293e-02 5.05799875e-02 4.74418759e-01 ... 5.03608174e-18
 1.33333333e+00 7.30000000e+02]"
1203,"[7.35484511e-02 8.74523371e-02 2.34336543e+00 ... 2.36673158e-20
 1.33333333e+00 1.38400000e+03]"
1204,"[ 9.08372831e-03  4.58272517e-01  7.54752196e-03 ... -4.80396845e-16
  1.33333333e+00  7.52000000e+02]"
1205,"[ 2.45535988e-02  6.36481196e-02  5.65107167e-01 ... -1.37222769e-18
  1.50150150e+00  9.40000000e+02]"
1206,"[5.13687022e-02 3.87741387e-01 5.60239315e-01 ... 2.65011010e-16
 7.50000000e-01 4.17000000e+02]"
1207,"[ 5.89385219e-02  9.29039836e-01  7.85762072e-02 ... -3.40864701e-17
  8.00000000e-01  1.19500000e+03]"
1208,"[ 3.52877676e-01  9.34043705e-01  1.71161962e+00 ... -5.72415048e-17
  1.00000000e+00  6.32000000e+02]"
1209,"[ 2.50154853e-01  4.92546797e-01  7.77845755e-02 ... -2.21420317e-20
  1.33333333e+00  1.29400000e+03]"
1210,"[ 1.87926099e-01  5.22768974e-01  1.15342402e+00 ... -4.71348373e-16
  1.33891213e+00  1.12600000e+03]"
1211,"[1.07868515e-01 1.98691934e-01 4.93263543e-01 ... 1.51980816e-18
 1.32978723e+00 6.02000000e+02]"
1212,"[ 1.82438052e+00  6.66216075e-01  8.64274859e-01 ... -2.82192626e-17
  1.33333333e+00  4.66000000e+02]"
1213,"[0.00000000e+00 4.47543055e-01 7.03457370e-02 ... 1.05881808e-14
 1.49532710e+00 2.09000000e+02]"
1214,"[9.58232880e-02 5.05122602e-01 5.99764943e-01 ... 2.32391475e-20
 7.50000000e-01 1.00200000e+03]"
1215,"[9.97799262e-02 1.20996463e+00 3.12282413e-01 ... 6.88157046e-19
 1.33333333e+00 9.58000000e+02]"
1216,"[1.32391676e-02 6.37414753e-01 3.71506786e+00 ... 6.45883247e-18
 1.51515152e+00 5.55000000e+02]"
1217,"[3.14047605e-01 5.41254938e-01 1.51445344e-01 ... 1.07071589e-16
 9.96875000e-01 7.23000000e+02]"
1218,"[5.21886468e-01 6.52172506e-01 1.90244639e+00 ... 8.96695662e-17
 1.49882904e+00 5.16000000e+02]"
1219,"[ 7.74562597e-01  1.41948387e-01  1.37478018e+00 ... -6.33772820e-18
  1.00000000e+00  1.00900000e+03]"
1220,"[5.04074767e-02 1.83306545e-01 6.56917334e-01 ... 1.37822338e-21
 6.62500000e-01 8.62000000e+02]"
1221,"[ 2.31518224e-01  4.54280078e-01  2.23941255e+00 ... -1.93653371e-18
  1.78272981e+00  6.44000000e+02]"
1222,"[ 1.00600598e-02  3.59994233e-01  4.84544605e-01 ... -6.55734320e-14
  7.95312500e-01  3.23000000e+02]"
1223,"[ 1.89956844e-01  2.85462797e-01  8.13804567e-02 ... -5.92621566e-13
  1.50588235e+00  2.79000000e+02]"
1224,"[ 2.21330389e-01  1.24150419e+00  5.63830025e-02 ... -3.59600838e-18
  1.50234742e+00  7.91000000e+02]"
1225,"[1.12207758e+00 1.26280332e+00 1.20531783e-01 ... 4.88792984e-18
 2.21453287e+00 5.28000000e+02]"
1226,"[1.30353704e-01 1.44462481e-01 2.98390359e-01 ... 3.34295895e-15
 7.50000000e-01 3.32000000e+02]"
1227,"[9.01056803e-04 1.91752136e-01 3.23041491e-02 ... 1.66361042e-15
 7.46875000e-01 8.05000000e+02]"
1228,"[ 6.02055430e-01  1.03510940e+00  1.67735904e-01 ... -7.59445091e-20
  6.42187500e-01  9.29000000e+02]"
1229,"[5.73414825e-02 8.21340263e-01 8.41946363e-01 ... 7.11490591e-19
 1.51658768e+00 1.14200000e+03]"
1230,"[ 1.05724715e-01  8.85035545e-02  9.17884767e-01 ... -1.98877072e-17
  6.68750000e-01  1.11100000e+03]"
1231,"[9.67384875e-02 6.01728201e-01 5.11758566e-01 ... 3.85214373e-19
 6.67187500e-01 4.22000000e+02]"
1232,"[5.09823978e-01 8.77860546e-01 1.07543364e-01 ... 3.32811921e-18
 1.00000000e+00 5.97000000e+02]"
1233,"[9.90598127e-02 9.40044940e-01 3.53220224e-01 ... 1.09527720e-16
 1.49882904e+00 9.89000000e+02]"
1234,"[1.94651037e-01 6.34739339e-01 6.81413174e-01 ... 1.17347789e-14
 1.03392569e+00 3.52000000e+02]"
1235,"[ 4.79592197e-02  1.94276348e-01  9.22580287e-02 ... -2.34609185e-15
  1.33333333e+00  5.33000000e+02]"
1236,"[ 5.48384152e-02  2.28275299e-01  1.14537269e-01 ... -5.82530448e-17
  1.33333333e+00  8.51000000e+02]"
1237,"[2.20542541e-03 1.10084295e+00 1.58424392e-01 ... 3.86365494e-17
 1.78272981e+00 6.00000000e+02]"
1238,"[ 1.37372032e-01  5.89912117e-01  2.51595408e-01 ... -4.72291817e-18
  7.92187500e-01  1.09200000e+03]"
1239,"[ 3.28386538e-02  9.35330451e-01  3.75191003e-01 ... -5.53753124e-16
  1.33333333e+00  8.12000000e+02]"
1240,"[ 1.35262623e-01  1.59289896e+00  9.99944806e-02 ... -2.92859892e-16
  1.49882904e+00  2.51000000e+02]"
1241,"[9.82881561e-02 1.05811335e-01 3.48666400e-01 ... 3.60938429e-17
 1.50588235e+00 9.28000000e+02]"
1242,"[ 2.63092726e-01  0.00000000e+00  9.31514502e-01 ... -1.66005811e-11
  5.62500000e-01  1.54000000e+02]"
1243,"[ 7.80169368e-01  2.31288761e-01  0.00000000e+00 ... -3.46161179e-18
  1.57248157e+00  8.94000000e+02]"
1244,"[1.75583795e-01 8.99549067e-01 9.82635677e-01 ... 5.80777645e-18
 1.49882904e+00 8.64000000e+02]"
1245,"[5.85560426e-02 1.76584870e-01 1.10810900e+00 ... 3.71290006e-16
 7.50000000e-01 9.48000000e+02]"
1246,"[1.62793025e-01 7.95592785e-01 0.00000000e+00 ... 1.96743418e-20
 1.49882904e+00 8.65000000e+02]"
1247,"[ 2.58940309e-01  7.17895806e-01  2.62362003e-01 ... -1.44204443e-16
  1.49882904e+00  5.42000000e+02]"
1248,"[ 1.14108570e-01  1.15377331e+00  5.18635921e-02 ... -1.28548837e-15
  1.33333333e+00  4.11000000e+02]"
1249,"[ 4.66210023e-02  1.03158987e+00  1.29286814e+00 ... -2.52761354e-19
  1.33333333e+00  1.60500000e+03]"
1250,"[ 0.00000000e+00  3.59412253e-01  9.20067802e-02 ... -1.44320650e-15
  6.67187500e-01  4.00000000e+02]"
1251,"[ 6.67563081e-01  3.25987786e-01  7.87556124e+00 ... -1.05133030e-19
  1.33333333e+00  9.30000000e+02]"
1252,"[8.74534309e-01 9.03312624e-01 4.84347910e-01 ... 4.92529370e-18
 1.50943396e+00 1.14400000e+03]"
1253,"[ 2.21622035e-01  2.19519794e-01  2.25880647e+00 ... -1.13753400e-20
  1.33333333e+00  3.36000000e+02]"
1254,"[9.60139558e-03 1.20827861e-01 2.78996248e-02 ... 2.04439635e-16
 7.50000000e-01 7.91000000e+02]"
1255,"[1.78346619e-01 6.27367273e-02 0.00000000e+00 ... 3.53047639e-18
 1.33333333e+00 4.43000000e+02]"
1256,"[2.20421225e-01 2.97608912e-01 3.06007355e-01 ... 4.92216906e-17
 1.50588235e+00 7.97000000e+02]"
1257,"[ 1.27097881e+00  2.89628506e-01  9.15783703e-01 ... -9.51602262e-16
  7.46875000e-01  2.54000000e+02]"
1258,"[ 5.49845099e-02  0.00000000e+00  1.35047507e+00 ... -5.46329603e-19
  7.50000000e-01  7.83000000e+02]"
1259,"[1.34725913e-01 8.33897293e-02 2.72176313e+00 ... 2.28169807e-19
 1.33333333e+00 8.35000000e+02]"
1260,"[2.65127480e-01 1.57425702e+00 3.53013650e-02 ... 1.83136290e-19
 1.77777778e+00 8.14000000e+02]"
1261,"[ 6.96242511e-01  3.09818029e-01  9.96439636e-01 ... -1.29395814e-15
  1.62849873e+00  3.66000000e+02]"
1262,"[ 7.11677849e-01  3.23372126e+00  5.01553953e-01 ... -6.05448816e-19
  1.00000000e+00  1.53100000e+03]"
1263,"[0.00000000e+00 3.97029907e-01 6.61678731e-01 ... 1.46146380e-16
 1.50588235e+00 7.81000000e+02]"
1264,"[5.60744405e-02 9.59735453e-01 1.46607018e+00 ... 9.74961768e-15
 1.44144144e+00 4.88000000e+02]"
1265,"[3.78005564e-01 4.91428912e-01 2.19598815e-01 ... 7.56618652e-17
 1.33333333e+00 4.91000000e+02]"
1266,"[ 2.20368013e-01  8.83917034e-01  1.44325588e-02 ... -3.15939606e-20
  1.49882904e+00  4.93000000e+02]"
1267,"[ 8.72049391e-01  3.35449487e-01  2.41500568e+00 ... -1.73626474e-17
  6.67187500e-01  9.17000000e+02]"
1268,"[ 1.10804155e-01  3.74353290e-01  2.36767218e-01 ... -4.10150711e-17
  1.33333333e+00  8.39000000e+02]"
1269,"[1.87893021e+00 1.42191619e-01 1.70495009e+00 ... 1.70476782e-20
 1.33333333e+00 1.35000000e+03]"
1270,"[8.74638334e-02 4.69906390e-01 5.21503270e-01 ... 1.52639138e-19
 1.33333333e+00 5.07000000e+02]"
1271,"[ 1.96993023e-01  2.21723095e-01  7.31642187e-01 ... -2.26806487e-17
  8.37500000e-01  7.90000000e+02]"
1272,"[ 2.95308586e-02  1.24307334e-01  2.42630783e-02 ... -1.47376502e-16
  1.00000000e+00  1.08200000e+03]"
1273,"[4.55997512e-02 2.55100816e-01 3.69651951e-02 ... 2.31061864e-16
 1.49532710e+00 6.49000000e+02]"
1274,"[ 3.86200249e-02  1.00978175e-02  7.19522953e-01 ... -3.19253259e-17
  8.08000000e-01  7.04000000e+02]"
1275,"[2.27362290e-03 1.32702485e-01 4.61093664e-01 ... 2.01158898e-19
 7.46875000e-01 8.56000000e+02]"
1276,"[ 1.27190244e+00  9.74899232e-02  9.52561498e-01 ... -3.80359940e-16
  7.50000000e-01  2.60000000e+02]"
1277,"[6.01493359e-01 3.94768566e-01 6.54877484e-01 ... 6.53815228e-17
 1.00000000e+00 8.31000000e+02]"
1278,"[ 7.21128599e-04  7.72396863e-01  3.94650280e-01 ... -3.59185942e-18
  1.19402985e+00  1.58800000e+03]"
1279,"[3.24790329e-01 1.32676840e+00 3.43256027e-01 ... 4.67222997e-17
 1.50943396e+00 5.96000000e+02]"
1280,"[ 1.48352218e+00  1.42537728e-01  7.83550441e-01 ... -1.15117164e-16
  1.33333333e+00  8.35000000e+02]"
1281,"[ 3.09818611e-02  1.36429188e-03  1.16830504e+00 ... -4.84822887e-20
  1.00000000e+00  1.40200000e+03]"
1282,"[ 1.09604537e-01  8.24621379e-01  1.60321578e-01 ... -9.00544856e-18
  1.33333333e+00  5.08000000e+02]"
1283,"[1.34953678e-01 2.72299528e+00 5.55981159e-01 ... 4.61037020e-17
 1.49532710e+00 7.02000000e+02]"
1284,"[ 4.90219984e-03  7.91840374e-01  3.31222638e-02 ... -2.23379255e-20
  1.33333333e+00  1.37900000e+03]"
1285,"[ 6.19150475e-02  1.41061699e+00  5.73564053e-01 ... -8.04743452e-18
  1.00000000e+00  7.14000000e+02]"
1286,"[ 7.55906478e-02  1.52581787e+00  4.69441652e-01 ... -2.38323374e-17
  1.33333333e+00  7.05000000e+02]"
1287,"[5.46193480e-01 6.15822315e-01 1.85949638e-01 ... 1.26378027e-17
 1.33333333e+00 4.77000000e+02]"
1288,"[2.18570769e-01 1.51999919e-02 1.04586995e+00 ... 1.33420275e-22
 7.50000000e-01 2.48500000e+03]"
1289,"[1.05225712e-01 4.05073941e-01 4.31340903e-01 ... 7.59391033e-17
 1.49882904e+00 7.05000000e+02]"
1290,"[7.98945874e-02 8.62954974e-01 3.55385631e-01 ... 1.99752878e-15
 1.49882904e+00 3.62000000e+02]"
1291,"[ 0.00000000e+00  5.18024147e-01  1.51370549e+00 ... -1.55710713e-19
  7.50000000e-01  6.41000000e+02]"
1292,"[2.41119087e-01 3.27037156e-01 3.16057324e+00 ... 9.69879589e-14
 1.00000000e+00 4.70000000e+02]"
1293,"[6.11948296e-02 3.95964086e-01 1.64254069e-01 ... 1.49975425e-16
 6.64062500e-01 7.36000000e+02]"
1294,"[9.56064910e-02 1.26757073e+00 4.37325388e-01 ... 1.75690809e-17
 1.33333333e+00 9.17000000e+02]"
1295,"[0.00000000e+00 1.01504266e+00 5.36723435e-02 ... 9.82192639e-20
 1.33333333e+00 6.95000000e+02]"
1296,"[0.00000000e+00 2.51543790e-01 7.46684790e-01 ... 2.40974695e-17
 1.00000000e+00 8.23000000e+02]"
1297,"[4.84997854e-02 6.74535632e-01 1.45961344e+00 ... 4.73245681e-19
 6.67187500e-01 9.67000000e+02]"
1298,"[ 1.51387978e+00  4.80276912e-01  4.23941808e-03 ... -2.52958357e-16
  1.00000000e+00  1.53200000e+03]"
1299,"[ 1.00077204e-01  3.69103342e-01  1.65382755e+00 ... -4.46282106e-16
  8.34375000e-01  4.00000000e+00]"
1300,"[ 8.52491334e-02  1.89739871e+00  6.55622840e-01 ... -7.33934431e-16
  1.33333333e+00  5.47000000e+02]"
1301,"[7.40496293e-02 6.64737761e-01 3.02601874e-01 ... 1.82180396e-24
 6.60937500e-01 1.83500000e+03]"
1302,"[ 6.47233464e-05  1.23311114e+00  1.07408836e-01 ... -7.55382193e-19
  1.33333333e+00  1.27700000e+03]"
1303,"[ 6.59179509e-01  7.64586478e-02  3.71190906e-01 ... -1.62162436e-15
  7.50000000e-01  3.81000000e+02]"
1304,"[ 6.71901405e-02  7.63942540e-01  1.27365565e+00 ... -6.82734443e-17
  1.33333333e+00  5.39000000e+02]"
1305,"[ 1.16011597e-01  0.00000000e+00  1.38144433e+00 ... -4.38911902e-16
  6.70000000e-01  1.68000000e+02]"
1306,"[0.00000000e+00 3.51144350e-03 1.47467898e-02 ... 3.10840032e-18
 6.64062500e-01 7.74000000e+02]"
1307,"[3.38966966e-01 6.25697076e-01 1.73339918e-01 ... 2.51469375e-17
 7.50000000e-01 6.33000000e+02]"
1308,"[6.27169311e-02 3.77028957e-02 9.52763438e-01 ... 1.75724642e-17
 7.50000000e-01 7.89000000e+02]"
1309,"[ 7.05831945e-02  1.33796978e+00  2.27600530e-01 ... -1.95770757e-18
  1.67101828e+00  9.31000000e+02]"
1310,"[ 2.23619729e-01  1.90982759e-01  9.71818715e-02 ... -8.28790651e-18
  6.65625000e-01  8.54000000e+02]"
1311,"[ 1.38605416e-01  2.11592376e-01  1.15697932e+00 ... -1.29559139e-20
  1.33333333e+00  9.32000000e+02]"
1312,"[ 5.35687916e-02  2.21650887e+00  2.80407119e+00 ... -4.37724181e-16
  1.33333333e+00  3.69000000e+02]"
1313,"[ 0.00000000e+00  2.93393344e-01  1.25075805e+00 ... -2.23139637e-16
  7.50000000e-01  5.08000000e+02]"
1314,"[ 2.52596498e-01  7.83460140e-01  1.38026226e+00 ... -9.96897204e-17
  1.77777778e+00  6.59000000e+02]"
1315,"[ 1.33556440e-01  2.53248835e+00  1.09495080e+00 ... -4.25348511e-19
  1.33891213e+00  1.36900000e+03]"
1316,"[ 1.26950800e-01  3.99038523e-01  5.20287454e-01 ... -3.02182692e-16
  1.49882904e+00  3.71000000e+02]"
1317,"[ 3.03919939e-03  7.26827443e-01  3.46666187e-01 ... -2.70497373e-14
  1.49882904e+00  3.17000000e+02]"
1318,"[6.49131179e-01 1.35157630e-01 2.56669760e-01 ... 9.34591098e-15
 1.33333333e+00 2.74000000e+02]"
1319,"[ 1.31067455e-01  3.75617117e-01  2.89603025e-01 ... -3.31137508e-20
  1.33333333e+00  9.58000000e+02]"
1320,"[ 1.21875978e+00  2.97467709e-02  2.76610553e-01 ... -1.17042162e-14
  6.65625000e-01  3.11000000e+02]"
1321,"[0.00000000e+00 1.27313912e-01 1.29959905e+00 ... 9.98647964e-17
 7.45312500e-01 5.69000000e+02]"
1322,"[3.40224206e-01 1.24938361e-01 4.91519839e-01 ... 4.17760156e-18
 1.00000000e+00 2.69000000e+02]"
1323,"[ 2.81228364e-01  5.12946963e-01  1.84014499e+00 ... -1.09463493e-13
  1.00000000e+00  6.56000000e+02]"
1324,"[ 9.06180143e-02  4.75432098e-01  5.00071198e-02 ... -4.38616901e-16
  1.06666667e+00  1.25500000e+03]"
1325,"[ 3.64678830e-01  4.19868499e-01  1.79182291e-02 ... -1.57973192e-18
  1.00000000e+00  1.76700000e+03]"
1326,"[ 7.78018236e-02  1.43677366e+00  4.64033842e-01 ... -3.83360113e-16
  7.50000000e-01  2.41000000e+02]"
1327,"[3.80829364e-01 7.14015901e-01 1.08645582e+00 ... 1.42436773e-15
 1.00000000e+00 3.65000000e+02]"
1328,"[ 8.19869936e-02  2.09462829e-02  1.14327006e-01 ... -2.69685443e-18
  1.33333333e+00  1.44600000e+03]"
1329,"[ 1.85849428e-01  4.34912384e-01  8.03826213e-01 ... -8.32436298e-15
  1.00000000e+00  4.39000000e+02]"
1330,"[ 1.90431163e-01  1.54514849e-01  6.67431891e-01 ... -1.57171919e-16
  6.28125000e-01  7.42000000e+02]"
1331,"[ 7.11695403e-02  4.50935096e-01  1.93429247e-01 ... -1.26507673e-17
  7.37500000e-01  7.49000000e+02]"
1332,"[ 0.00000000e+00  3.99762809e-01  1.03991473e+00 ... -1.05488888e-18
  6.65625000e-01  1.23900000e+03]"
1333,"[ 1.88316464e-01  1.97188771e+00  1.06401145e-01 ... -3.46178199e-21
  9.84000000e-01  9.34000000e+02]"
1334,"[5.02590358e-01 9.40346062e-01 2.80208886e-02 ... 1.74529893e-18
 6.67187500e-01 1.70800000e+03]"
1335,"[ 2.62538701e-01  7.54204392e-01  1.08009839e+00 ... -6.34241108e-17
  1.33333333e+00  5.42000000e+02]"
1336,"[ 9.06749666e-02  4.65608388e-01  6.71746954e-02 ... -4.24333605e-18
  1.33333333e+00  5.51000000e+02]"
1337,"[ 1.13488346e-01  1.84434071e-01  9.21835601e-02 ... -7.63139904e-19
  1.33611691e+00  1.86300000e+03]"
1338,"[ 1.75140262e+00  8.38278711e-01  5.43427765e-02 ... -2.46170375e-16
  1.49882904e+00  2.40000000e+02]"
1339,"[ 6.00828052e-01  4.04820412e-01  1.91268519e-01 ... -1.80725533e-19
  1.64524422e+00  6.62000000e+02]"
1340,"[1.70261964e-01 0.00000000e+00 3.05168509e-01 ... 6.79012442e-21
 7.50000000e-01 1.71500000e+03]"
1341,"[ 5.96814096e-01  2.67081976e-01  1.61717430e-01 ... -7.87341282e-17
  1.49532710e+00  1.68000000e+02]"
1342,"[ 4.90855932e-01  8.25091302e-01  1.12138107e-01 ... -6.00070222e-09
  1.33333333e+00  7.10000000e+01]"
1343,"[3.46623451e-01 7.76076317e-01 8.35196674e-01 ... 5.48692388e-16
 7.50000000e-01 2.55000000e+02]"
1344,"[ 3.07630990e-02  5.71822748e-02  4.03928524e-03 ... -2.15773461e-17
  2.35294118e+00  2.51000000e+02]"
1345,"[1.91530287e-02 2.12292284e-01 1.08298671e+00 ... 9.55378726e-21
 1.50588235e+00 1.71000000e+03]"
1346,"[3.83148380e-02 3.70218277e-01 3.40980232e-01 ... 7.40663841e-18
 1.50234742e+00 9.22000000e+02]"
1347,"[3.42295080e-01 2.59446234e-01 1.76660847e-02 ... 6.03904140e-18
 1.40043764e+00 7.62000000e+02]"
1348,"[ 0.00000000e+00  3.70442644e-02  2.11907178e-02 ... -1.95159139e-19
  1.36752137e+00  1.22600000e+03]"
1349,"[ 7.38703430e-01  1.55760360e+00  9.00724232e-01 ... -7.69462663e-19
  1.40969163e+00  1.94700000e+03]"
1350,"[ 8.21952641e-01  1.13498998e+00  9.48829297e-03 ... -5.15431576e-16
  1.00000000e+00  3.33000000e+02]"
1351,"[ 9.74767387e-01  1.66227663e+00  0.00000000e+00 ... -3.34366435e-16
  1.50588235e+00  4.52000000e+02]"
1352,"[3.35254163e-01 1.69540668e+00 1.50981915e+00 ... 5.16292461e-19
 7.50000000e-01 1.30400000e+03]"
